0.54331
0.23219
0.32363
0.28631
0.47696
0.44313
0.163
0.21591
0.40757
0.67509
0.50203
0.37729
0.39628
0.35124
0.82059
0.86493
0.33209
0.30893
0.54936
0.8166
0.67342
0.56924
0.58282
0.46816
0.59379
0.38342
0.18578
0.26806
0.51555
0.92382
0.60249
0.52723
0.46542
0.34277
0.49116
0.54853
0.1603
0.13512
0.3372
0.74757
